G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1380.0","main.cluster index_upperinput":"1380.0"}	This Node is a Singleton	N/A	N/A	N/A	8.2354	8.2354	0	N/A	N/A	994590.5504668396	3	1380	-1	3	783.5738	1	783.5738	994590.5504668396
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1381.0","main.cluster index_upperinput":"1381.0"}	This Node is a Singleton	N/A	N/A	N/A	4.2981	4.2981	0	N/A	N/A	617063.6551206285	8	1381	-1	8	408.2015	1	408.2015	617063.6551206285
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1382.0","main.cluster index_upperinput":"1382.0"}	This Node is a Singleton	N/A	N/A	N/A	2.3843	2.3843	0	N/A	N/A	1541093.7766461505	26	1382	-1	26	304.1752	1	304.1752	1541093.7766461505
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1383.0","main.cluster index_upperinput":"1383.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=557&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.0614	2.0614	0	N/A	N/A	5611504.947441773	20	1383	557	20	209.1536	1	209.1536	5611504.947441773
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1384.0","main.cluster index_upperinput":"1384.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=56&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.6321	2.6321	0	N/A	N/A	1096651.1738592053	8	1384	56	8	370.1710	1	370.1710	1096651.1738592053
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1385.0","main.cluster index_upperinput":"1385.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=227&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.1183	2.1183	0	N/A	N/A	3574257.18784766	5	1385	227	5	585.1450	1	585.1450	3574257.18784766
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1386.0","main.cluster index_upperinput":"1386.0"}	This Node is a Singleton	N/A	N/A	N/A	2.0067	2.0067	0	N/A	N/A	7837187.155465534	5	1386	-1	5	630.2029	1	630.2029	7837187.155465534
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1387.0","main.cluster index_upperinput":"1387.0"}	This Node is a Singleton	N/A	N/A	N/A	7.3846	7.3846	0	N/A	N/A	1337552.0548938662	14	1387	-1	14	497.3114	1	497.3114	1337552.0548938662
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1388.0","main.cluster index_upperinput":"1388.0"}	This Node is a Singleton	N/A	N/A	N/A	10.3488	10.3488	0	N/A	N/A	3279532.3666478437	14	1388	-1	14	606.2842	1	606.2842	3279532.3666478437
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1389.0","main.cluster index_upperinput":"1389.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=25&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	1.6011	1.6011	0	N/A	N/A	4580384.049425904	20	1389	25	20	313.0916	1	313.0916	4580384.049425904
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1390.0","main.cluster index_upperinput":"1390.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=73&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	8.3152	8.3152	0	N/A	N/A	1216912.6445204716	8	1390	73	8	898.6111	1	898.6111	1216912.6445204716
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1391.0","main.cluster index_upperinput":"1391.0"}	This Node is a Singleton	N/A	N/A	N/A	5.8364	5.8364	0	N/A	N/A	897432.2854795586	10	1391	-1	10	513.3068	1	513.3068	897432.2854795586
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1392.0","main.cluster index_upperinput":"1392.0"}	This Node is a Singleton	N/A	N/A	N/A	6.0188	6.0188	0	N/A	N/A	1442961.380889428	4	1392	-1	4	576.3536	1	576.3536	1442961.380889428
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1393.0","main.cluster index_upperinput":"1393.0"}	This Node is a Singleton	N/A	N/A	N/A	1.4844	1.4844	0	N/A	N/A	5649273.266040478	24	1393	-1	24	303.1055	1	303.1055	5649273.266040478
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1394.0","main.cluster index_upperinput":"1394.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=281&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	3.6122	3.6122	0	N/A	N/A	1711629.9740457893	12	1394	281	12	266.1019	1	266.1019	1711629.9740457893
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1395.0","main.cluster index_upperinput":"1395.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=337&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	1.4904	1.4904	0	N/A	N/A	3304339.5533188717	16	1395	337	16	424.1812	1	424.1812	3304339.5533188717
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1396.0","main.cluster index_upperinput":"1396.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.0565	2.0565	0	N/A	N/A	42497018.782228224	27	1396	10	27	256.1755	1	256.1755	42497018.782228224
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1397.0","main.cluster index_upperinput":"1397.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=390&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	3.8415	3.8415	0	N/A	N/A	3016806.137497187	8	1397	390	8	405.0790	1	405.0790	3016806.137497187
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1398.0","main.cluster index_upperinput":"1398.0"}	This Node is a Singleton	N/A	N/A	N/A	5.1733	5.1733	0	N/A	N/A	1186373.4034856095	26	1398	-1	26	356.2433	1	356.2433	1186373.4034856095
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1399.0","main.cluster index_upperinput":"1399.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=46&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	4.7568	4.7568	0	N/A	N/A	27632735.113808863	27	1399	46	27	351.2147	1	351.2147	27632735.113808863
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1400.0","main.cluster index_upperinput":"1400.0"}	This Node is a Singleton	N/A	N/A	N/A	3.4462	3.4462	0	N/A	N/A	9267741.724007636	16	1400	-1	16	527.2459	1	527.2459	9267741.724007636
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1401.0","main.cluster index_upperinput":"1401.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=347&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	0.7183	0.7183	0	N/A	N/A	9491892.546341777	23	1401	347	23	215.0525	1	215.0525	9491892.546341777
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1402.0","main.cluster index_upperinput":"1402.0"}	This Node is a Singleton	N/A	N/A	N/A	3.7546	3.7546	0	N/A	N/A	31142401.37946343	11	1402	-1	11	573.1940	1	573.1940	31142401.37946343
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1403.0","main.cluster index_upperinput":"1403.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=358&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	4.4141	4.4141	0	N/A	N/A	3146296.5415212275	4	1403	358	4	698.3371	1	698.3371	3146296.5415212275
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1404.0","main.cluster index_upperinput":"1404.0"}	This Node is a Singleton	N/A	N/A	N/A	6.8284	6.8284	0	N/A	N/A	2480493.2565866923	10	1404	-1	10	385.2356	1	385.2356	2480493.2565866923
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1405.0","main.cluster index_upperinput":"1405.0"}	This Node is a Singleton	N/A	N/A	N/A	5.5377	5.5377	0	N/A	N/A	1665827.8360268755	5	1405	-1	5	690.3851	1	690.3851	1665827.8360268755
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1406.0","main.cluster index_upperinput":"1406.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=586&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	8.2209	8.2209	0	N/A	N/A	557892.9793139487	5	1406	586	5	678.4793	1	678.4793	557892.9793139487
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1407.0","main.cluster index_upperinput":"1407.0"}	This Node is a Singleton	N/A	N/A	N/A	7.9194	7.9194	0	N/A	N/A	1076299.477007572	5	1407	-1	5	546.3796	1	546.3796	1076299.477007572
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1408.0","main.cluster index_upperinput":"1408.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=99&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	3.1151	3.1151	0	N/A	N/A	980216.3171375833	9	1408	99	9	902.2135	1	902.2135	980216.3171375833
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1409.0","main.cluster index_upperinput":"1409.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.3037	2.3037	0	N/A	N/A	33995401.97604212	27	1409	10	27	328.2329	1	328.2329	33995401.97604212
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1410.0","main.cluster index_upperinput":"1410.0"}	This Node is a Singleton	N/A	N/A	N/A	4.7480	4.7480	0	N/A	N/A	2929366.0064243474	19	1410	-1	19	423.2355	1	423.2355	2929366.0064243474
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1411.0","main.cluster index_upperinput":"1411.0"}	This Node is a Singleton	N/A	N/A	N/A	7.7969	7.7969	0	N/A	N/A	1916821.5533692408	8	1411	-1	8	379.2832	1	379.2832	1916821.5533692408
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1412.0","main.cluster index_upperinput":"1412.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=207&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	4.6959	4.6959	0	N/A	N/A	1680615.790679294	20	1412	207	20	279.1935	1	279.1935	1680615.790679294
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1413.0","main.cluster index_upperinput":"1413.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=65&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	Asperphenamate_120258	0.8640540000000001	7.1679	7.1679	0	O=C(N[C@@H](CC1=CC=CC=C1)C(OC[C@H](CC2=CC=CC=C2)NC(C3=CC=CC=C3)=O)=O)C4=CC=CC=C4	CCMSLIB00000478094	23594980.90209346	25	1413	65	25	507.2282	1	507.2282	23594980.90209346
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1414.0","main.cluster index_upperinput":"1414.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=320&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.9944	2.9944	0	N/A	N/A	1877691.7944455785	16	1414	320	16	602.2800	1	602.2800	1877691.7944455785
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1415.0","main.cluster index_upperinput":"1415.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=700&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	4.0372	4.0372	0	N/A	N/A	666672.1161636126	7	1415	700	7	280.1178	1	280.1178	666672.1161636126
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1416.0","main.cluster index_upperinput":"1416.0"}	This Node is a Singleton	N/A	N/A	N/A	8.8628	8.8628	0	N/A	N/A	5805441.541627809	27	1416	-1	27	331.2246	1	331.2246	5805441.541627809
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1417.0","main.cluster index_upperinput":"1417.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=711&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	5.3140	5.3140	0	N/A	N/A	7751985.082709777	27	1417	711	27	187.1331	1	187.1331	7751985.082709777
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1418.0","main.cluster index_upperinput":"1418.0"}	This Node is a Singleton	N/A	N/A	N/A	6.9704	6.9704	0	N/A	N/A	1882201.9897452462	3	1418	-1	3	560.3592	1	560.3592	1882201.9897452462
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1419.0","main.cluster index_upperinput":"1419.0"}	This Node is a Singleton	N/A	N/A	N/A	5.6096	5.6096	0	N/A	N/A	2328573.120944535	14	1419	-1	14	425.1837	1	425.1837	2328573.120944535
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1420.0","main.cluster index_upperinput":"1420.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=56&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.4081	2.4081	0	N/A	N/A	1146599.4465965044	22	1420	56	22	342.1759	1	342.1759	1146599.4465965044
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1421.0","main.cluster index_upperinput":"1421.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=188&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	5.9053	5.9053	0	N/A	N/A	5901867.784826304	27	1421	188	27	307.1898	1	307.1898	5901867.784826304
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1422.0","main.cluster index_upperinput":"1422.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=128&task=d0173288f0194aa381d5dc03b93915bd&show=true	InChI=1S/C18H28O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h3-4,6,8,11,14H,2,5,7,9-10,12-13,15-16H2,1H3,(H,20,21)/b4-3-,8-6-,14-11+	Spectral Match to 9-OxoOTrE from NIST14	0.760299	7.4308	7.4308	0	CC/C=C\C/C=C\C=C\C(=O)CCCCCCCC(=O)O	CCMSLIB00003135863	3550092.448462777	27	1422	128	27	275.2007	1	275.2007	3550092.448462777
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1423.0","main.cluster index_upperinput":"1423.0"}	This Node is a Singleton	N/A	N/A	N/A	4.4379	4.4379	0	N/A	N/A	1259763.248299615	5	1423	-1	5	300.2895	1	300.2895	1259763.248299615
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1424.0","main.cluster index_upperinput":"1424.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=83&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	3.6888	3.6888	0	N/A	N/A	16105427.70271834	10	1424	83	10	417.1155	1	417.1155	16105427.70271834
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1425.0","main.cluster index_upperinput":"1425.0"}	This Node is a Singleton	N/A	N/A	N/A	0.6266	0.6266	0	N/A	N/A	12211074.60703106	18	1425	-1	18	231.0267	1	231.0267	12211074.60703106
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1426.0","main.cluster index_upperinput":"1426.0"}	This Node is a Singleton	N/A	N/A	N/A	2.7552	2.7552	0	N/A	N/A	12377596.926769692	24	1426	-1	24	439.1580	1	439.1580	12377596.926769692
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1427.0","main.cluster index_upperinput":"1427.0"}	This Node is a Singleton	N/A	N/A	N/A	6.0332	6.0332	0	N/A	N/A	787132.8417922038	7	1427	-1	7	479.2618	1	479.2618	787132.8417922038
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1428.0","main.cluster index_upperinput":"1428.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	3.0355	3.0355	0	N/A	N/A	5477122.547161989	5	1428	26	5	727.1137	1	727.1137	5477122.547161989
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1429.0","main.cluster index_upperinput":"1429.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=73&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	8.3803	8.3803	0	N/A	N/A	33649351.03950848	27	1429	73	27	678.4789	1	678.4789	33649351.03950848
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1430.0","main.cluster index_upperinput":"1430.0"}	This Node is a Singleton	N/A	N/A	N/A	3.0760	3.0760	0	N/A	N/A	9017773.001621759	22	1430	-1	22	408.2593	1	408.2593	9017773.001621759
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1431.0","main.cluster index_upperinput":"1431.0"}	This Node is a Singleton	N/A	N/A	N/A	4.1800	4.1800	0	N/A	N/A	1091495.098619943	3	1431	-1	3	439.1582	1	439.1582	1091495.098619943
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1432.0","main.cluster index_upperinput":"1432.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=315&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	1.3745	1.3745	0	N/A	N/A	96996687.96876015	25	1432	315	25	275.1101	1	275.1101	96996687.96876015
