row ID,row m/z,row retention time,20230323T141609Z_ED_QC_anacardia.mzML Peak area,20230323T141609Z_ED_QC_anacardia_20230324155859.mzML Peak area,20230323T141609Z_ED_STG-01-01C_20230324164641.mzML Peak area,20230323T141609Z_ED_STG-01-02C_20230324170235.mzML Peak area,20230323T141609Z_ED_STG-01-03C_20230324171828.mzML Peak area,20230323T141609Z_ED_STG-01-04C.mzML Peak area,20230323T141609Z_ED_STG-01-05C.mzML Peak area,20230323T141609Z_ED_STG-01-06C.mzML Peak area,20230323T141609Z_ED_STG-01-07C.mzML Peak area,20230323T141609Z_ED_STG-01-08C.mzML Peak area,20230323T141609Z_ED_STG-01-09C.mzML Peak area,20230323T141609Z_ED_STG-01-10C.mzML Peak area,20230323T141609Z_ED_STG-01-11C.mzML Peak area,20230323T141609Z_ED_STG-01-12C.mzML Peak area,20230323T141609Z_ED_STG-01-13C.mzML Peak area,20230323T141609Z_ED_STG-01-14C.mzML Peak area,20230323T141609Z_ED_STG-01-15C.mzML Peak area,20230323T141609Z_ED_STG-01-16C.mzML Peak area,20230323T141609Z_ED_STG-01-17C.mzML Peak area,20230323T141609Z_ED_STG-01-18C.mzML Peak area,20230323T141609Z_ED_STG-01-19C.mzML Peak area,20230323T141609Z_ED_STG-01-20C.mzML Peak area,20230323T141609Z_ED_STG-01-21C.mzML Peak area,20230323T141609Z_ED_STG-01-22C.mzML Peak area,20230323T141609Z_ED_blank1_20230324121613.mzML Peak area,20230323T141609Z_ED_blank1_20230324152037.mzML Peak area,20230323T141609Z_ED_blank1_20230325045643.mzML Peak area,
1119,348.2017929651105,2.79784868888889,94676.93405369221,234433.85296837747,126588.776974166,15884.819914534102,68108.59473527665,28644.124621684485,24814.660762926625,25904.362538547204,18834.848957945633,10965.50333031072,17144.465863965772,5555979.349908546,129280.10755126376,113095.40179098066,38904.98198444758,77055.00004786205,27542.94180066435,18123.822371530518,37186.389771572765,14934.65086466881,15542.289668419304,150547.95341981883,28304.386503642334,22791.44382020432,18172.108309477135,17020.09535736547,19660.40026297224,
1120,379.2825851445923,8.652817989999999,108456.44235974069,213200.78486188888,0,0,0,2930.2292393699418,1225.71072179926,0,0,0,0,0,0,0,0,59092.58236939247,0,0,1.0068355962838257E7,24755.138822038538,1956.4225688950974,3584.956943393586,0,0,566.91611827755,0,0,
1121,668.4036682130737,5.3007981399999995,592734.859048673,0,117397.7846891288,5492.2914963771445,774.3576026360586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232746.00747601147,0,0,
1122,551.2610727945963,4.129868066666667,0,17264.723850205206,0,0,0,0,0,0,0,0,0,1093779.4041888048,0,17407.11904918102,140717.866179177,0,0,153690.27129787023,0,0,0,78385.20170546474,0,0,0,0,0,
1123,411.2513649011536,7.314085204999998,1066160.6752689632,1788109.8849328198,641.6757171759245,792.5579607025863,6819.841319841038,0,0,5243.5882501640735,1998.3949870010756,864.1178802362281,8013.157702720736,46434.27945364973,1794.974224532969,5762.395151978185,40635.61174835607,2065930.6020745074,43105.157037510464,40946.754451497996,1739.5000286052057,0,0,0,0,0,1030.6637249590376,2646.288717832733,11589.124080691561,
1124,501.13617451985675,2.2677346333333332,0,15169.920063644946,0,0,0,0,10990.123835935092,7066.191854290522,0,0,0,0,0,0,0,0,0,0,0,5923.6848441152,604231.0468900225,0,9984.832233433626,0,0,0,0,
1125,199.13310887263373,6.298175257692309,6570.5676963811375,29920.68950609509,23993.752649748923,3309.027322083951,4519.388132752158,1983.2138536571088,475.2354051160589,2666.483484610554,31232.592382362152,1849.7328034050256,3371.632300672509,122849.7776027102,7056.894337295287,7636.633221723298,5373.396694346943,0,4468.202952802072,2311.1424882261977,498288.2607109251,2844.944421821753,2599.087486091688,4011.314848707267,948.9566619353466,1853.1725799985074,6686.091325772609,2620.8436756400642,3463.2264832298342,
1126,439.26888275193903,6.0849196714285725,8782.874104718188,36615.870772560214,18865.015742884894,0,0,0,0,0,1436.2324729375864,0,0,183584.98151483535,1880.3225181432506,0,0,0,0,0,942752.1053724592,0,0,0,0,0,0,0,0,
1127,589.2046000167846,5.677701266666666,2554.866125191643,17263.532763182284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721363.8598497955,0,0,0,0,0,0,0,0,0,
1128,465.26117706396576,8.234128012500001,49413.29339156224,87132.52026472319,128293.77678947007,0,0,518854.4059409606,10494.170788850039,0,431601.9471467599,4351.020892613521,0,17487.289791998777,0,0,388547.0531700995,2106.3248150447803,0,0,1976407.5592850968,33454.02703011684,5082.864082440306,480427.11522567284,12382.184735787054,1135.280325716345,0,0,0,
1129,338.2688265201455,6.8347119037037025,104257.42139154617,333830.6865839654,303844.458211516,33556.02151670793,45741.25054476268,20548.75151498385,14716.408713197745,33095.37547472217,324899.7320727602,155425.29924120806,78072.15666508784,3364096.472141,186066.0413692828,94240.8907170641,410353.3634438838,122811.8828408644,68963.04356288917,89268.18055547748,2120520.8560909336,13645.800367881584,23062.335137730654,32583.270246418797,16536.370831030326,21767.76154658702,29264.528461502217,6764.284766543652,2681.001415456903,
1130,364.3421043113426,8.77578114074074,169557.89125916644,621737.5464797328,196223.28371207425,259590.95248879152,274252.38418990857,182058.10642119887,251320.82353067913,177053.82140304203,227880.27264615026,179814.7861731033,216083.26724459248,188927.97780912914,172103.6406605505,206668.19483578944,219055.27417395913,169682.3010097099,202148.5381959912,211067.9930682491,218517.78665798335,185303.3402601194,195394.74973593187,192769.93154953228,205458.0704843226,171391.04998687594,745025.4408198666,156327.81581322357,169932.2743596131,
1131,469.96276347277325,0.6586323900000001,0,0,0,0,0,55582.177063731164,0,0,0,0,0,0,0,0,0,0,0,61174.34809174295,0,0,0,3512667.6733720833,0,0,0,0,0,
1132,254.08718247896022,2.336737236363636,13476.7873343442,336082.00371473806,100333.85502192727,0,0,1259542.4264136956,0,0,200882.6170367838,14759.789488684568,0,0,5813.7749251502755,0,359674.5509465625,0,0,1185892.9881371383,34988.83950101088,0,0,3313825.3190841684,0,0,0,0,0,
1133,163.03901629977756,2.307282496296296,723151.1615115658,1424867.3066442015,184665.84524611259,37906.95120378143,53625.31203181873,1.3337697670703478E7,22171.59248918713,19332.70927239923,615930.4070683124,42833.22353749221,32876.63042420652,103018.4652134956,49244.31853519275,248079.91200804574,1258371.2805568848,474178.61753479246,6869.712286304834,19695.570482446365,37065.6575912703,5341.9608533634555,9186.795098280483,4.2362758578746215E7,82762.5449217966,44083.60506373224,8123.942643766837,1861.9610805641014,450.1480905549064,
1134,702.536597357856,9.017637462962961,735371.3520124813,2009478.5811018138,715117.7451401759,722220.6686036645,671137.8801034678,731241.0275563506,758214.2890065954,705268.705997639,672284.5418071434,678387.0031614342,731994.4515822189,659028.6615813982,640249.558174104,674494.4919856306,758721.0818998064,535155.0398947134,681188.21044412,705959.8620075225,660770.9099243123,734568.3448342836,699653.7729702762,689316.6489521241,735605.6167634963,732306.2834920724,2251788.394882506,959277.2035775154,745283.1641715242,
1135,356.15525531883236,1.8175742062499998,35155.191535248065,100659.70743785365,46749.29885661165,21186.272507798567,89518.75475207798,155182.45026385513,0,5080.416844547651,25338.581920016528,0,0,14652.729754166807,13514.286120366265,0,43419.80265631353,33331.571613666514,38932.20964576748,2273575.0487057217,12587.811424990818,0,0,171560.5386630763,0,0,0,0,0,
1136,407.2583923339844,8.664128366666667,143935.07843610688,359286.4340614456,0,0,0,0,0,0,0,0,0,0,0,0,0,1102412.6725961852,0,0,0,0,0,0,0,0,0,0,0,
1137,375.2514457705497,8.091920825,173962.33798648254,364284.82222259504,1155.6875050709054,0,1125.574799655737,0,0,0,0,0,0,2306.0915182355952,0,0,8440.395573372178,1300317.7718898803,11357.690374145312,0,0,0,0,0,0,0,0,0,0,
1138,233.1534052765742,5.335659354545455,427659.20790882665,1246888.5191764894,54748.85154211074,1846.1267094148138,8879.82615139958,5971.3547237241555,0,8641.147268816407,2472.895854583465,812.7153230250495,0,55836.75879720471,19239.22956872068,23692.710756745615,128762.34938652121,1632968.2332478173,62433.26417626186,37246.81480587317,26386.25340163453,0,567.2800977040309,43647.77938540178,8316.899364302262,33648.72010722228,0,0,806.6534298682952,
1139,288.1805323848018,5.556671511111111,11206.49915715085,41910.08569642936,83907.44647896678,262643.50037754653,166766.47675136794,20722.934806906145,209741.38922930486,18129.25719255637,156174.3736397519,43827.86520023259,255700.6149871183,21390.776047287643,140798.8752263437,171071.33755552035,153344.5001147767,139138.20641537232,58795.30211510574,280376.3811708315,449288.91979874857,91775.16571464637,157453.54162610252,108328.68578635488,70931.99728739205,18429.900955898345,32612.439501099605,9088.794867930756,9593.309235679715,
1140,351.25305829747333,5.557097807142857,26027.708217512383,70865.17830408408,27585.247984422058,0,0,636.7096238679073,0,2808.7001708106363,7275.160977093876,0,0,62601.43503082783,0,1460.1011812630975,71000.32006939595,107224.74385897325,2623.834506940784,5211.648706623087,505167.8256679736,0,0,4059.7132179623827,0,0,0,0,0,
1141,205.1954052272063,5.844643584615384,178010.12040269928,342604.6275696404,1736.8476794062249,0,3365.786602159118,0,0,0,0,0,0,1487.6773950000304,1330.3077443173902,0,23803.56843716099,885334.8010054044,4991.480226227092,2413.1607175502627,1160.479191021341,0,0,1942.2702356432815,0,0,19295.591572921985,0,0,
1142,658.5104901349104,9.037824240740742,987675.6375374096,2997505.2567932666,938546.0825984877,984995.9980521447,907315.9135390137,959617.6984381776,973310.9730808706,965212.3567614236,932534.4723876691,915841.9058226157,985260.9284848126,913208.4609335809,882124.4404565591,923470.8259793003,1007408.2025608497,785753.6624975627,926337.6317263657,961958.744436868,900653.7829454121,962222.5222511204,943772.274650478,945372.1114019034,979606.2283312074,988758.7547809507,3458264.9690692346,1400520.274378013,1001416.2518391181,
1143,433.1125915527344,2.48001678,9708.346329152568,11613.63726508586,0,0,0,0,0,0,117042.97124213594,1431008.2007867005,472589.6250397262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1144,617.1862258911133,3.1014266,12209.185691757128,38054.63012555605,0,0,0,0,0,0,0,485053.45100540214,4026228.94344145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1145,257.1375385641479,4.214706118181818,35278.74052440383,101339.34935616046,0,0,0,0,0,0,0,0,0,742.3741709999813,0,0,8493.99857391076,680904.3014572049,7750.238938113797,0,0,523.0014480322445,444.7273080541248,0,511.193983324945,0,2209.3504435313635,1062.8267366576008,0,
1146,464.17719763052565,2.3620286,50242.21308858264,156278.6428772097,9333.648574349125,17730.86644350881,121971.14297159112,49020.110266583826,4173.44513212578,2535.204595698614,17883.11815017651,0,0,22777.004400020294,2002412.346814465,1524783.2161532256,145071.8352600854,813.7256290532248,0,0,20408.1402527106,0,0,0,552.0501050617888,40057.32812578504,0,0,0,
1147,331.28437164308923,7.804818364,70396.73657200829,129860.725368872,83914.06907885571,10290.88302348556,44336.38836527036,278160.1420976952,6579.171805184989,1276.9863101843061,196354.23992432439,23450.356790220696,25120.35659770032,230054.8486226395,20540.997836302784,58407.985871918456,694871.054066127,14370.640546351002,14798.611072754635,334205.7322721525,226464.90148615665,1419.5063002806874,7491.301313402366,260363.03331672453,39908.13557897585,17050.059680150778,938.0592838499989,0,0,
1148,688.5210582591869,8.55522077037037,315395.8214091495,1035613.2545003708,341715.849738276,315903.92010157247,303937.63672137837,336839.8058081714,365378.14183263195,312279.6681244656,324605.21316360973,300718.143652863,339052.7065613361,298749.5504273862,296172.24174204643,292022.8281100135,343940.31917829736,253877.6832051348,305301.35563379223,296768.84299440484,311631.5803560369,343883.6544995041,322206.3658060545,312444.52499818243,333497.965947173,353327.7107768773,1129663.835406696,465326.0210896423,333795.88542226993,
1149,386.181317329793,4.073285612499999,5223.3543135820855,26813.73251857621,38968.40638111692,0,0,9460.454028522932,0,0,45562.81380958527,0,0,0,0,0,70149.96356676242,0,0,0,725434.0021981117,0,0,784.6474059903067,0,0,0,0,0,
1150,352.24841753778463,6.036805383333333,181227.4122418111,637263.9079208373,13079.623172904065,727.674359620479,1918.5970318476673,1597.655297496726,0,1245.8903695480224,6191.534269400307,2087.405130444204,1643.668278692312,61436.42926122108,1491.746218749833,2638.59104785827,30711.143066638157,2403271.9902542084,14368.761078777941,5625.866760466374,8846.204606359253,0,0,4620.8280688088635,722.6656248778443,617.7613279174952,13542.494596527642,911.6738954484547,1077.479244448306,
1151,436.18147707182175,1.98613971875,331373.54715514724,721828.221975112,17178.01637724744,3454.616782887496,0,0,93099.91196860664,26102.106776989167,595728.6040437957,1019870.0833814418,1.5631236556295648E7,23424.531566058842,0,0,0,5664.841375768812,0,0,38505.91675070634,16920.760036040036,6933.51138847123,0,9458.326189434845,104108.23616651949,0,0,0,
1152,496.3401025390625,7.695850060000002,240519.84637942625,693560.8250996136,387042.24070732686,113398.30942813812,239981.9684228125,1275609.5583853833,101482.93451722084,281212.26547311555,709062.260441482,193111.78396275645,75692.33030483974,671319.8115894969,405978.1789161962,177646.88736180993,2141609.7294457117,247828.35866547082,140890.71742785652,1885089.1048250652,485406.44674354204,26689.403519789903,33755.14928474265,3774040.801413201,318378.7330153585,197377.21860103606,4955.633024014198,0,0,
1153,424.233214668871,3.319025339130435,222310.0685099627,545251.1532558115,293522.7784732182,29126.07287074953,73964.25213453358,50897.8810740001,97765.56887410437,415169.51592807745,1756532.1005505188,987761.5662096785,0,6337711.96215621,503821.388985695,177327.2020428119,196792.75212525984,49366.94042696251,843682.2403899576,786162.9801379725,253436.28245216422,205439.04801071098,138870.44388528826,63757.85247809186,288052.49494976335,161302.11462116273,0,0,0,
1154,349.237390900612,8.153741100000001,162284.89619457274,466520.71170869435,725.6399472201268,1290.8605861443707,3965.711733685357,0,596.5955532034247,0,0,614.8141285473811,0,8897.409194670417,2742.5390058275098,1355.267752758441,4751.675338163296,757644.4451383714,2298.632111882976,2745.3581141134136,2218.080560153552,560.458383725033,1245.126949272796,4771.98238745375,0,1292.7984196325776,7009.069214107365,0,0,
1155,341.13838559114004,4.372832857142857,36152.459544857935,72775.00496459345,18350.692467274584,21583.095398143792,13561.929765537363,4310.976501973468,0,1589.0124662057215,9110.947587958026,6008.064158600935,0,9763.494867395246,12031.152089204703,55324.42274807257,15060.94911341988,0,7061.307051933983,455342.49709204736,64752.82129380103,21426.934894458034,85377.5297877539,27251.84181200391,301315.46898499713,146572.34351092036,0,0,0,
1156,303.2688034076309,8.677514120000001,63654.84321906513,140156.30722153612,0,0,0,0,0,0,1759.5457133751288,0,840.5477595378258,0,0,847.0147382805267,0,8347.313914565184,0,0,4538291.762537183,8180.701572263284,0,1406.9188107603422,0,0,1441.3773010724963,0,0,
1157,493.24132029215497,5.271865316666666,2043.575227894105,16270.396911776275,0,4456.21657665217,508890.60795005824,0,0,0,0,0,0,5428.628744889985,0,0,0,0,0,0,5199.811676012916,0,0,0,0,0,0,0,0,
1158,484.23406982421875,6.54493328,7345.367268617465,36442.97567226238,0,0,0,0,0,0,0,0,0,0,0,0,58479.30782664887,366235.1505380198,453940.973088798,0,0,0,0,0,0,0,0,0,0,
1159,575.1402709969482,3.5350599799999998,6114.617862157971,24755.987600734985,0,0,0,0,0,0,0,0,0,3944.792502093608,648310.3149933751,149382.97008385544,0,0,0,0,0,0,0,0,0,0,0,0,0,
1160,353.15706525530135,4.478095385714286,18767.82946491046,62441.16051435486,34906.07600432005,0,0,0,0,2074.03118014377,30299.149893252175,0,0,434296.1094818547,3536.7732206129413,6258.546257517988,35396.73873676521,23816.553921765342,11685.410597551128,15540.827556389067,89354.64591811567,0,0,7512.587321709981,0,0,0,0,0,
1161,618.3640823364258,6.302850275,385303.1217428392,841051.5951887735,0,0,0,0,0,0,0,0,0,0,0,0,9393.576894047705,3074184.687524138,0,0,0,0,0,0,0,0,0,0,0,
1162,363.2892718859355,8.366356605555556,33913.46622459982,91058.39412131318,0,0,10373.044169772074,4156.1331550550185,1391.266380399831,612.461779242834,13048.532208548904,0,0,11408.852492857699,0,1391.0265868427368,6508.242064534981,61966.623742745694,2569.106741598717,3809.292423621031,1876659.734237195,1185.9266680495812,535.4991194776765,1432.0845353132713,0,0,3028.446175695355,0,0,
1163,313.23711988693805,5.041881014814815,87128.73133491926,227839.86345267206,170686.83895327305,348277.709864363,122838.42026304171,5651.058115675421,110784.3096027243,357193.98771083716,75307.28556116851,106657.08693400543,22369.975543033637,784366.5953718111,64863.88838266074,63656.76226962981,126954.7220855729,493853.31052452774,807060.0295778185,180844.7241711093,82385.64603803221,18888.604401429035,21467.911572501303,11413.62364928333,29745.088487310426,33731.562600554644,36654.376023081786,4516.8904690587215,2836.3831461334566,
1164,495.40457916259766,8.1159792,52094.33054808992,187073.11581875288,0,0,0,0,0,0,0,0,0,0,0,0,738.847115360775,505806.2931491486,0,0,0,0,0,0,0,0,0,0,0,
1165,398.2650931236485,6.465412857142857,307047.26289625047,886784.7424010028,0,0,0,0,0,0,0,0,0,0,12275.896236673085,0,34186.08172182561,1653688.5609425188,35327.53469672579,6186.5557611642525,0,0,0,0,0,0,0,0,0,
1166,449.1772399178841,3.3286857571428574,288099.908270801,608421.4663060317,292818.8633162692,10792.554352271405,96884.78236967203,231635.08854606535,137224.2529559085,73038.37292868398,1434656.2517310465,22052.351912888847,0,3515637.3645561202,643288.7798947921,345700.31766626396,2013684.2916691408,37564.790683034356,36975.86580811385,3161137.3433423666,284471.05561231164,0,0,1500326.6661308676,5992.582630147688,1726.0437196369066,0,0,0,
1167,645.4648200142641,10.152743185185184,127052.62417671298,1208144.7715352094,40020.2098467774,126116.89556856145,87181.35335081418,76001.18744881228,139807.13759624286,52825.00352428774,120153.30116856248,114260.99024408855,166438.35108768343,1185.73380843761,40480.64387954664,42372.15364235509,81807.8186195509,72627.06886898301,30924.619797509302,20215.764172500625,36741.99835704336,74902.8036274722,85329.7419079674,95800.81269366105,219417.3399213853,113435.65119162404,11156.63757470208,6373.728255768063,30782.91620651452,
1168,299.25814480251734,7.131371737037038,58715.2377724663,109553.47525981095,23416.75717942987,40351.049218385495,38446.80440100366,20845.846446462783,35667.69644929042,188760.24337820624,29923.147784940178,29161.7600450446,29780.054175137702,34509.58921849479,27341.70497597969,29038.727951765068,62080.946791243405,328396.17694334156,548005.6154675585,136235.75590369603,25126.768831089827,27731.047291889972,23043.660212165632,24236.32709240325,26552.623312254025,36011.77057744084,189996.6052587112,27025.17795235754,25209.720506903388,
1169,731.1605860392252,3.4063631999999995,17426.184662609987,37328.774568162764,4470.056693320387,7085.1936352075545,43946.49914604796,0,1988.5439364081653,0,0,0,0,4093.041394127591,29214.181109561818,16520.509670513664,0,0,0,0,162581.5002096268,300872.478238255,740406.4857093176,0,0,0,0,0,0,
1170,631.2528042267693,9.483197877777776,5120.727465897362,32245.465721357257,0,0,0,0,0,0,114244.08114076788,0,0,158196.4415632535,0,0,821049.6360240312,1217.308532488463,10609.711725604331,424902.29428681295,0,0,0,27385.84296609814,0,0,0,0,0,
